zip_code,state,county,city,population,population_density,median_household_income,average_household_income,median_age,poverty_rate,unemployment_rate,land_area_sq_mi,geoid
13681,New York,,,738.0,,,,,,,,
13682,New York,,,854.0,,,,,,,,
13683,New York,,,41.0,,,,,,,,
13684,New York,,,1149.0,,,,,,,,
13685,New York,,,2362.0,,,,,,,,
13687,New York,,,483.0,,,,,,,,
13690,New York,,,748.0,,,,,,,,
13691,New York,,,2990.0,,,,,,,,
13692,New York,,,222.0,,,,,,,,
13693,New York,,,423.0,,,,,,,,
13694,New York,,,1442.0,,,,,,,,
13695,New York,,,157.0,,,,,,,,
13696,New York,,,181.0,,,,,,,,
13697,New York,,,1898.0,,,,,,,,
13699,New York,,,2194.0,,,,,,,,
13730,New York,,,2679.0,,,,,,,,
13731,New York,,,1038.0,,,,,,,,
13732,New York,,,7385.0,,,,,,,,
13733,New York,,,5076.0,,,,,,,,
13734,New York,,,2269.0,,,,,,,,
13736,New York,,,1936.0,,,,,,,,
13738,New York,,,20.0,,,,,,,,
13739,New York,,,833.0,,,,,,,,
13740,New York,,,626.0,,,,,,,,
13743,New York,,,3077.0,,,,,,,,
13744,New York,,,1125.0,,,,,,,,
13746,New York,,,2535.0,,,,,,,,
13747,New York,,,0.0,,,,,,,,
13748,New York,,,3738.0,,,,,,,,
13750,New York,,,896.0,,,,,,,,
13751,New York,,,297.0,,,,,,,,
13752,New York,,,858.0,,,,,,,,
13753,New York,,,5696.0,,,,,,,,
13754,New York,,,2768.0,,,,,,,,
13755,New York,,,652.0,,,,,,,,
13756,New York,,,697.0,,,,,,,,
13757,New York,,,1130.0,,,,,,,,
13760,New York,,,42896.0,,,,,,,,
13774,New York,,,323.0,,,,,,,,
13775,New York,,,1752.0,,,,,,,,
13776,New York,,,380.0,,,,,,,,
13777,New York,,,656.0,,,,,,,,
13778,New York,,,5351.0,,,,,,,,
13780,New York,,,968.0,,,,,,,,
13782,New York,,,936.0,,,,,,,,
13783,New York,,,2035.0,,,,,,,,
13784,New York,,,382.0,,,,,,,,
13786,New York,,,430.0,,,,,,,,
13787,New York,,,2432.0,,,,,,,,
13788,New York,,,997.0,,,,,,,,
13790,New York,,,18739.0,,,,,,,,
13795,New York,,,3681.0,,,,,,,,
13796,New York,,,1210.0,,,,,,,,
13797,New York,,,2119.0,,,,,,,,
13801,New York,,,1545.0,,,,,,,,
13802,New York,,,729.0,,,,,,,,
13803,New York,,,4273.0,,,,,,,,
13804,New York,,,244.0,,,,,,,,
13806,New York,,,143.0,,,,,,,,
13807,New York,,,1218.0,,,,,,,,
13808,New York,,,1581.0,,,,,,,,
13809,New York,,,1410.0,,,,,,,,
13810,New York,,,1090.0,,,,,,,,
13811,New York,,,4127.0,,,,,,,,
13812,New York,,,2574.0,,,,,,,,
13813,New York,,,997.0,,,,,,,,
13814,New York,,,25.0,,,,,,,,
13815,New York,,,12654.0,,,,,,,,
13820,New York,,,23056.0,,,,,,,,
13825,New York,,,2903.0,,,,,,,,
13826,New York,,,141.0,,,,,,,,
13827,New York,,,11832.0,,,,,,,,
13830,New York,,,4597.0,,,,,,,,
13832,New York,,,448.0,,,,,,,,
13833,New York,,,4190.0,,,,,,,,
13834,New York,,,92.0,,,,,,,,
13835,New York,,,1184.0,,,,,,,,
13838,New York,,,4251.0,,,,,,,,
13839,New York,,,1360.0,,,,,,,,
13841,New York,,,385.0,,,,,,,,
13842,New York,,,582.0,,,,,,,,
13843,New York,,,2038.0,,,,,,,,
13844,New York,,,555.0,,,,,,,,
13846,New York,,,308.0,,,,,,,,
13847,New York,,,18.0,,,,,,,,
13849,New York,,,4427.0,,,,,,,,
13850,New York,,,23689.0,,,,,,,,
13856,New York,,,5881.0,,,,,,,,
13859,New York,,,56.0,,,,,,,,
13860,New York,,,257.0,,,,,,,,
13861,New York,,,462.0,,,,,,,,
13862,New York,,,3440.0,,,,,,,,
13863,New York,,,382.0,,,,,,,,
13864,New York,,,1099.0,,,,,,,,
13865,New York,,,5610.0,,,,,,,,
13901,New York,,,19613.0,,,,,,,,
13902,New York,,,7449.0,,,,,,,,
13903,New York,,,17569.0,,,,,,,,
13904,New York,,,9221.0,,,,,,,,
13905,New York,,,27988.0,,,,,,,,
14001,New York,,,8937.0,,,,,,,,
14004,New York,,,11396.0,,,,,,,,
14005,New York,,,1772.0,,,,,,,,
14006,New York,,,9260.0,,,,,,,,
14008,New York,,,1423.0,,,,,,,,
14009,New York,,,5748.0,,,,,,,,
14011,New York,,,8122.0,,,,,,,,
14012,New York,,,2911.0,,,,,,,,
14013,New York,,,1423.0,,,,,,,,
14020,New York,,,22002.0,,,,,,,,
14024,New York,,,1773.0,,,,,,,,
14025,New York,,,3243.0,,,,,,,,
14026,New York,,,617.0,,,,,,,,
14027,New York,,,142.0,,,,,,,,
14028,New York,,,1257.0,,,,,,,,
14029,New York,,,20.0,,,,,,,,
14030,New York,,,2067.0,,,,,,,,
14031,New York,,,9885.0,,,,,,,,
14032,New York,,,10222.0,,,,,,,,
14033,New York,,,1539.0,,,,,,,,
14034,New York,,,2086.0,,,,,,,,
14035,New York,,,152.0,,,,,,,,
14036,New York,,,5782.0,,,,,,,,
14037,New York,,,904.0,,,,,,,,
14039,New York,,,117.0,,,,,,,,
14040,New York,,,1974.0,,,,,,,,
14041,New York,,,308.0,,,,,,,,
14042,New York,,,3967.0,,,,,,,,
14043,New York,,,25098.0,,,,,,,,
14047,New York,,,6013.0,,,,,,,,
14048,New York,,,14739.0,,,,,,,,
14051,New York,,,19739.0,,,,,,,,
14052,New York,,,17514.0,,,,,,,,
14054,New York,,,1391.0,,,,,,,,
14055,New York,,,1418.0,,,,,,,,
14056,New York,,,162.0,,,,,,,,
14057,New York,,,7972.0,,,,,,,,
14058,New York,,,2370.0,,,,,,,,
14059,New York,,,9138.0,,,,,,,,
14060,New York,,,362.0,,,,,,,,
14061,New York,,,93.0,,,,,,,,
14062,New York,,,3266.0,,,,,,,,
14063,New York,,,12575.0,,,,,,,,
14065,New York,,,1597.0,,,,,,,,
14066,New York,,,991.0,,,,,,,,
14067,New York,,,3976.0,,,,,,,,
14068,New York,,,8636.0,,,,,,,,
14069,New York,,,443.0,,,,,,,,
14070,New York,,,5001.0,,,,,,,,
14072,New York,,,21488.0,,,,,,,,
14075,New York,,,44520.0,,,,,,,,
14080,New York,,,4444.0,,,,,,,,
14081,New York,,,2742.0,,,,,,,,
14082,New York,,,485.0,,,,,,,,
14083,New York,,,75.0,,,,,,,,
14085,New York,,,8531.0,,,,,,,,
14086,New York,,,35635.0,,,,,,,,
14091,New York,,,1316.0,,,,,,,,
14092,New York,,,10247.0,,,,,,,,
14094,New York,,,50153.0,,,,,,,,
14098,New York,,,2707.0,,,,,,,,
14101,New York,,,1997.0,,,,,,,,
14102,New York,,,1856.0,,,,,,,,
14103,New York,,,10810.0,,,,,,,,
14105,New York,,,5313.0,,,,,,,,
14108,New York,,,5713.0,,,,,,,,
14109,New York,,,1473.0,,,,,,,,
14111,New York,,,3186.0,,,,,,,,
14112,New York,,,0.0,,,,,,,,
14113,New York,,,709.0,,,,,,,,
14120,New York,,,44241.0,,,,,,,,
14125,New York,,,3648.0,,,,,,,,
14126,New York,,,109.0,,,,,,,,
14127,New York,,,31543.0,,,,,,,,
14129,New York,,,1236.0,,,,,,,,
14130,New York,,,70.0,,,,,,,,
14131,New York,,,5252.0,,,,,,,,
14132,New York,,,6453.0,,,,,,,,
14134,New York,,,32.0,,,,,,,,
14135,New York,,,90.0,,,,,,,,
14136,New York,,,5450.0,,,,,,,,
14138,New York,,,2046.0,,,,,,,,
14139,New York,,,2113.0,,,,,,,,
14141,New York,,,7603.0,,,,,,,,
14143,New York,,,1216.0,,,,,,,,
14145,New York,,,1185.0,,,,,,,,
14150,New York,,,41260.0,,,,,,,,
14166,New York,,,173.0,,,,,,,,
14167,New York,,,1804.0,,,,,,,,
14168,New York,,,50.0,,,,,,,,
14169,New York,,,77.0,,,,,,,,
14170,New York,,,2292.0,,,,,,,,
14171,New York,,,1611.0,,,,,,,,
14172,New York,,,3091.0,,,,,,,,
14173,New York,,,266.0,,,,,,,,
14174,New York,,,5669.0,,,,,,,,
14201,New York,,,12369.0,,,,,,,,
14202,New York,,,3862.0,,,,,,,,
14203,New York,,,2424.0,,,,,,,,
14204,New York,,,7932.0,,,,,,,,
14206,New York,,,21631.0,,,,,,,,
14207,New York,,,26327.0,,,,,,,,
14208,New York,,,12572.0,,,,,,,,
14209,New York,,,8313.0,,,,,,,,
14210,New York,,,15563.0,,,,,,,,
14211,New York,,,24663.0,,,,,,,,
14212,New York,,,13299.0,,,,,,,,
14213,New York,,,24107.0,,,,,,,,
14214,New York,,,21314.0,,,,,,,,
14215,New York,,,42524.0,,,,,,,,
14216,New York,,,22849.0,,,,,,,,
14217,New York,,,22471.0,,,,,,,,
14218,New York,,,20312.0,,,,,,,,
14219,New York,,,10652.0,,,,,,,,
14220,New York,,,24428.0,,,,,,,,
14221,New York,,,55255.0,,,,,,,,
14222,New York,,,15311.0,,,,,,,,
14223,New York,,,22611.0,,,,,,,,
14224,New York,,,41219.0,,,,,,,,
14225,New York,,,33620.0,,,,,,,,
14226,New York,,,29159.0,,,,,,,,
14227,New York,,,20621.0,,,,,,,,
14228,New York,,,25350.0,,,,,,,,
14260,New York,,,924.0,,,,,,,,
14261,New York,,,5033.0,,,,,,,,
14301,New York,,,10923.0,,,,,,,,
14302,New York,,,189.0,,,,,,,,
14303,New York,,,6156.0,,,,,,,,
14304,New York,,,29208.0,,,,,,,,
14305,New York,,,16696.0,,,,,,,,
14411,New York,,,12429.0,,,,,,,,
14413,New York,,,71.0,,,,,,,,
14414,New York,,,6576.0,,,,,,,,
14415,New York,,,77.0,,,,,,,,
14416,New York,,,3960.0,,,,,,,,
14418,New York,,,1149.0,,,,,,,,
14420,New York,,,20375.0,,,,,,,,
14422,New York,,,1809.0,,,,,,,,
14423,New York,,,4947.0,,,,,,,,
14424,New York,,,28786.0,,,,,,,,
14425,New York,,,13839.0,,,,,,,,
14427,New York,,,1720.0,,,,,,,,
14428,New York,,,8127.0,,,,,,,,
14432,New York,,,5518.0,,,,,,,,
14433,New York,,,4404.0,,,,,,,,
14435,New York,,,2512.0,,,,,,,,
14437,New York,,,8984.0,,,,,,,,
14441,New York,,,308.0,,,,,,,,
14445,New York,,,7529.0,,,,,,,,
14450,New York,,,42750.0,,,,,,,,
14453,New York,,,0.0,,,,,,,,
14454,New York,,,11127.0,,,,,,,,
14456,New York,,,19756.0,,,,,,,,
14462,New York,,,877.0,,,,,,,,
14463,New York,,,255.0,,,,,,,,
14464,New York,,,6755.0,,,,,,,,
14466,New York,,,1754.0,,,,,,,,
14467,New York,,,10168.0,,,,,,,,
14468,New York,,,18526.0,,,,,,,,
14469,New York,,,6008.0,,,,,,,,
14470,New York,,,7758.0,,,,,,,,
14471,New York,,,2727.0,,,,,,,,
14472,New York,,,9039.0,,,,,,,,
14475,New York,,,215.0,,,,,,,,
14476,New York,,,2443.0,,,,,,,,
14477,New York,,,1706.0,,,,,,,,
14478,New York,,,1391.0,,,,,,,,
14479,New York,,,234.0,,,,,,,,
14480,New York,,,520.0,,,,,,,,
14481,New York,,,1640.0,,,,,,,,
14482,New York,,,8339.0,,,,,,,,
14485,New York,,,4153.0,,,,,,,,
14486,New York,,,444.0,,,,,,,,
14487,New York,,,5492.0,,,,,,,,
14489,New York,,,6897.0,,,,,,,,
14502,New York,,,10831.0,,,,,,,,
14504,New York,,,1631.0,,,,,,,,
14505,New York,,,5138.0,,,,,,,,
14506,New York,,,923.0,,,,,,,,
14507,New York,,,1292.0,,,,,,,,
14510,New York,,,4754.0,,,,,,,,
14511,New York,,,548.0,,,,,,,,
14512,New York,,,4852.0,,,,,,,,
14513,New York,,,13375.0,,,,,,,,
14514,New York,,,6572.0,,,,,,,,
14515,New York,,,215.0,,,,,,,,
14516,New York,,,2185.0,,,,,,,,
14517,New York,,,2388.0,,,,,,,,
14519,New York,,,12642.0,,,,,,,,
14521,New York,,,2594.0,,,,,,,,
14522,New York,,,9121.0,,,,,,,,
14525,New York,,,2608.0,,,,,,,,
14526,New York,,,19629.0,,,,,,,,
14527,New York,,,12677.0,,,,,,,,
14529,New York,,,77.0,,,,,,,,
14530,New York,,,5553.0,,,,,,,,
14532,New York,,,4165.0,,,,,,,,
14533,New York,,,1538.0,,,,,,,,
14534,New York,,,33230.0,,,,,,,,
14536,New York,,,659.0,,,,,,,,
14537,New York,,,210.0,,,,,,,,
14539,New York,,,102.0,,,,,,,,
14541,New York,,,3713.0,,,,,,,,
14542,New York,,,32.0,,,,,,,,
14543,New York,,,3717.0,,,,,,,,
14544,New York,,,2371.0,,,,,,,,
14545,New York,,,141.0,,,,,,,,
14546,New York,,,4450.0,,,,,,,,
14548,New York,,,3821.0,,,,,,,,
14549,New York,,,426.0,,,,,,,,
14550,New York,,,1301.0,,,,,,,,
14551,New York,,,5063.0,,,,,,,,
14555,New York,,,1165.0,,,,,,,,
14556,New York,,,913.0,,,,,,,,
14557,New York,,,128.0,,,,,,,,
14559,New York,,,17200.0,,,,,,,,
14560,New York,,,2412.0,,,,,,,,
14561,New York,,,2081.0,,,,,,,,
14564,New York,,,16364.0,,,,,,,,
14568,New York,,,5547.0,,,,,,,,
14569,New York,,,6430.0,,,,,,,,
14571,New York,,,1190.0,,,,,,,,
14572,New York,,,4817.0,,,,,,,,
14580,New York,,,54180.0,,,,,,,,
14585,New York,,,170.0,,,,,,,,
14586,New York,,,13291.0,,,,,,,,
14588,New York,,,240.0,,,,,,,,
14589,New York,,,7967.0,,,,,,,,
14590,New York,,,5191.0,,,,,,,,
14591,New York,,,1495.0,,,,,,,,
14592,New York,,,143.0,,,,,,,,
14604,New York,,,3251.0,,,,,,,,
14605,New York,,,11783.0,,,,,,,,
14606,New York,,,25538.0,,,,,,,,
14607,New York,,,17891.0,,,,,,,,
14608,New York,,,12792.0,,,,,,,,
14609,New York,,,40274.0,,,,,,,,
14610,New York,,,14311.0,,,,,,,,
14611,New York,,,17145.0,,,,,,,,
14612,New York,,,35152.0,,,,,,,,
14613,New York,,,15047.0,,,,,,,,
14614,New York,,,1158.0,,,,,,,,
14615,New York,,,17884.0,,,,,,,,
14616,New York,,,26863.0,,,,,,,,
14617,New York,,,21788.0,,,,,,,,
14618,New York,,,25476.0,,,,,,,,
14619,New York,,,13477.0,,,,,,,,
14620,New York,,,23769.0,,,,,,,,
14621,New York,,,32381.0,,,,,,,,
14622,New York,,,12574.0,,,,,,,,
14623,New York,,,26032.0,,,,,,,,
14624,New York,,,38626.0,,,,,,,,
14625,New York,,,10717.0,,,,,,,,
14626,New York,,,29273.0,,,,,,,,
14627,New York,,,3159.0,,,,,,,,
14642,New York,,,0.0,,,,,,,,
14701,New York,,,38461.0,,,,,,,,
14706,New York,,,5939.0,,,,,,,,
14707,New York,,,129.0,,,,,,,,
14708,New York,,,148.0,,,,,,,,
14709,New York,,,1201.0,,,,,,,,
14710,New York,,,2980.0,,,,,,,,
14711,New York,,,2063.0,,,,,,,,
14712,New York,,,3262.0,,,,,,,,
14714,New York,,,555.0,,,,,,,,
14715,New York,,,2484.0,,,,,,,,
14716,New York,,,2453.0,,,,,,,,
14717,New York,,,586.0,,,,,,,,
14718,New York,,,1854.0,,,,,,,,
14719,New York,,,3448.0,,,,,,,,
14720,New York,,,924.0,,,,,,,,
14721,New York,,,227.0,,,,,,,,
14722,New York,,,243.0,,,,,,,,
14723,New York,,,1187.0,,,,,,,,
14724,New York,,,3115.0,,,,,,,,
14726,New York,,,2494.0,,,,,,,,
14727,New York,,,4925.0,,,,,,,,
14728,New York,,,842.0,,,,,,,,
14729,New York,,,756.0,,,,,,,,
14731,New York,,,1226.0,,,,,,,,
14732,New York,,,48.0,,,,,,,,
14733,New York,,,3367.0,,,,,,,,
14735,New York,,,2575.0,,,,,,,,
14736,New York,,,172.0,,,,,,,,
14737,New York,,,4376.0,,,,,,,,
14738,New York,,,3578.0,,,,,,,,
14739,New York,,,2731.0,,,,,,,,
14740,New York,,,1269.0,,,,,,,,
14741,New York,,,1805.0,,,,,,,,
14742,New York,,,72.0,,,,,,,,
14743,New York,,,2037.0,,,,,,,,
14744,New York,,,2188.0,,,,,,,,
14747,New York,,,2005.0,,,,,,,,
14748,New York,,,446.0,,,,,,,,
14750,New York,,,4508.0,,,,,,,,
14752,New York,,,62.0,,,,,,,,
14753,New York,,,1060.0,,,,,,,,
14754,New York,,,586.0,,,,,,,,
14755,New York,,,2919.0,,,,,,,,
14756,New York,,,26.0,,,,,,,,
14757,New York,,,3114.0,,,,,,,,
14760,New York,,,17474.0,,,,,,,,
14767,New York,,,2061.0,,,,,,,,
14769,New York,,,757.0,,,,,,,,
14770,New York,,,2621.0,,,,,,,,
14772,New York,,,4394.0,,,,,,,,
14774,New York,,,324.0,,,,,,,,
14775,New York,,,2328.0,,,,,,,,
14777,New York,,,454.0,,,,,,,,
14778,New York,,,1539.0,,,,,,,,
14779,New York,,,6738.0,,,,,,,,
14781,New York,,,1796.0,,,,,,,,
14782,New York,,,2099.0,,,,,,,,
14783,New York,,,80.0,,,,,,,,
14784,New York,,,805.0,,,,,,,,
14785,New York,,,0.0,,,,,,,,
14787,New York,,,4771.0,,,,,,,,
14788,New York,,,107.0,,,,,,,,
14801,New York,,,5275.0,,,,,,,,
14802,New York,,,4814.0,,,,,,,,
14803,New York,,,1514.0,,,,,,,,
14804,New York,,,1362.0,,,,,,,,
14805,New York,,,801.0,,,,,,,,
14806,New York,,,1912.0,,,,,,,,
14807,New York,,,2681.0,,,,,,,,
14808,New York,,,500.0,,,,,,,,
14809,New York,,,2890.0,,,,,,,,
14810,New York,,,11534.0,,,,,,,,
14812,New York,,,2954.0,,,,,,,,
14813,New York,,,2480.0,,,,,,,,
14814,New York,,,2152.0,,,,,,,,
14815,New York,,,678.0,,,,,,,,
14816,New York,,,534.0,,,,,,,,
14817,New York,,,2479.0,,,,,,,,
14818,New York,,,1878.0,,,,,,,,
14819,New York,,,755.0,,,,,,,,
14820,New York,,,606.0,,,,,,,,
14821,New York,,,2958.0,,,,,,,,
14822,New York,,,851.0,,,,,,,,
14823,New York,,,3610.0,,,,,,,,
14824,New York,,,687.0,,,,,,,,
14825,New York,,,751.0,,,,,,,,
14826,New York,,,2035.0,,,,,,,,
14827,New York,,,22.0,,,,,,,,
14830,New York,,,19015.0,,,,,,,,
14836,New York,,,1055.0,,,,,,,,
14837,New York,,,5801.0,,,,,,,,
14838,New York,,,1889.0,,,,,,,,
14839,New York,,,610.0,,,,,,,,
14840,New York,,,2425.0,,,,,,,,
14841,New York,,,698.0,,,,,,,,
14842,New York,,,802.0,,,,,,,,
14843,New York,,,12383.0,,,,,,,,
14845,New York,,,20327.0,,,,,,,,
14846,New York,,,928.0,,,,,,,,
14847,New York,,,2300.0,,,,,,,,
14850,New York,,,68610.0,,,,,,,,
14853,New York,,,2405.0,,,,,,,,
14854,New York,,,76.0,,,,,,,,
14855,New York,,,992.0,,,,,,,,
14856,New York,,,0.0,,,,,,,,
14858,New York,,,1425.0,,,,,,,,
14859,New York,,,979.0,,,,,,,,
14860,New York,,,1197.0,,,,,,,,
14861,New York,,,1260.0,,,,,,,,
14864,New York,,,1197.0,,,,,,,,
14865,New York,,,2421.0,,,,,,,,
14867,New York,,,5149.0,,,,,,,,
14869,New York,,,982.0,,,,,,,,
14870,New York,,,9795.0,,,,,,,,
14871,New York,,,4207.0,,,,,,,,
14872,New York,,,589.0,,,,,,,,
14873,New York,,,1945.0,,,,,,,,
14874,New York,,,209.0,,,,,,,,
14877,New York,,,658.0,,,,,,,,
14878,New York,,,602.0,,,,,,,,
14879,New York,,,2160.0,,,,,,,,
14880,New York,,,1548.0,,,,,,,,
14881,New York,,,117.0,,,,,,,,
14882,New York,,,4191.0,,,,,,,,
14883,New York,,,4184.0,,,,,,,,
14884,New York,,,362.0,,,,,,,,
14885,New York,,,749.0,,,,,,,,
14886,New York,,,6652.0,,,,,,,,
14889,New York,,,1357.0,,,,,,,,
14891,New York,,,4561.0,,,,,,,,
14892,New York,,,7703.0,,,,,,,,
14893,New York,,,37.0,,,,,,,,
14894,New York,,,1244.0,,,,,,,,
14895,New York,,,9061.0,,,,,,,,
14897,New York,,,671.0,,,,,,,,
14898,New York,,,1469.0,,,,,,,,
14901,New York,,,13970.0,,,,,,,,
14903,New York,,,7078.0,,,,,,,,
14904,New York,,,14861.0,,,,,,,,
14905,New York,,,8751.0,,,,,,,,
